met_id,feature,mz,rt_min,accepted_compound_id,accepted_description,adducts,formula,lipid_direction,lipid_average_post_log2FC,lipid_average_post_fdr,ensembl_gene_id,symbol,RNA_direction,RNA_average_post_log2FC,RNA_average_post_fdr,n_conditions,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,absolute_spearman_rho,direction_relationship,leave_one_out_min_rho,leave_one_out_max_rho,leave_one_out_min_absolute_rho,leave_one_out_sign_consistent
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000112778,Gm33677,lower,-1.05661209326267,0.00356337938684899,9,0.912870929175277,0.000589839222437634,0.0169865272721578,0.912870929175277,same passage direction,0.87287156094397,0.938590635448906,0.87287156094397,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000102051,I830127L07Rik,lower,-1.62926707537562,0.00000223820403911719,9,0.912870929175277,0.000589839222437634,0.0169865272721578,0.912870929175277,same passage direction,0.87287156094397,0.938590635448906,0.87287156094397,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000047485,Klhl34,lower,-1.48462692317381,0.000418816128743013,9,0.912870929175277,0.000589839222437634,0.0169865272721578,0.912870929175277,same passage direction,0.87287156094397,0.938590635448906,0.87287156094397,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000040569,Slc26a7,lower,-2.04325265117276,0.0000000898671438043632,9,0.912870929175277,0.000589839222437634,0.0169865272721578,0.912870929175277,same passage direction,0.87287156094397,0.938590635448906,0.87287156094397,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000048572,Tmem252,lower,-2.51854353496463,0.000000000000000624965166007221,9,0.912870929175277,0.000589839222437634,0.0169865272721578,0.912870929175277,same passage direction,0.87287156094397,0.938590635448906,0.87287156094397,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000108322,5430431A17Rik,lower,-2.51010813230521,0.00000000000000000150294482494837,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000024885,Aldh3b1,lower,-1.20122213674694,0.0000000000000000000000000000453471005048621,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000050503,Fbxl22,lower,-1.21796227162719,0.0000000392428676008643,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000030064,Frmd4b,lower,-2.69414079970231,0.0000000000287389520192615,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000097892,Gm26801,lower,-1.23339476665437,0.000177934597364053,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000027070,Lrp2,higher,1.56320866250374,0.0000000000000000000412569479622946,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000078627,March10,lower,-1.49149769940678,0.0000215628807664794,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET171,1.51_131.0713m/z,131.0712949,1.50795,"","","","",lower,-1.31590024362356,0.000191729682419275,ENSMUSG00000030317,Timp4,lower,-1.13513677099831,0.000366466372851023,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000096960,A230028O05Rik,lower,-1.00136300753944,0.000932331729966911,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000094707,A830019P07Rik,higher,1.15097189260486,0.0000000000000470780419626501,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000079355,Ackr4,higher,1.22439685611286,0.00000270503004000838,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000021388,Aspn,higher,2.20189768973324,0.000000000000000000000000209482994964844,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000079343,C1s2,higher,1.96466147946279,0.000000000112122141816154,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000086655,C330018A13Rik,higher,1.24341894455065,0.00016198485768591,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000026365,Cfh,higher,1.45608142184609,0.0000000000000000000000000383409210992003,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000001119,Col6a1,higher,1.65755521472228,0.00000000000000000000000000000000000000000000000000000000000000169624323064687,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000071713,Csf2rb,higher,3.38020415275203,0.0000000000000000000000000000000000000000413469340007564,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000046818,Ddit4l,higher,1.05075235334025,0.00000000000000056206490993599,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000046179,E2f8,lower,-1.03793156163405,0.00000000000000000000000000000000000316648824097366,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000118212,ENSMUSG00000118212,higher,1.43109505924071,0.0000182101166573832,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000041112,Elmo1,higher,2.00517859100223,0.0000000000000000000000000328885768804402,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000032265,Fam46a,higher,1.11003315252256,0.0000000000000000000000047845140152006,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000101394,Gm28183,higher,1.22450144710613,0.000260821393695599,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000000594,Gm2a,higher,1.00191679494764,0.0000000000000000000000000000000000000786808762370907,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000031289,Il13ra2,higher,1.96544371455892,0.00000000000165454714638735,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000032925,Itgbl1,higher,2.5122013514782,0.000000000000134832707481455,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000051497,Kcnj16,higher,2.54212871232435,0.00000000000000000000000000000457329163989919,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000057604,Lmcd1,higher,1.14592589476809,0.00000000000338360041380575,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000031070,Mrgprf,higher,1.05401626302045,0.00000000000000000000000000000295980348778628,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000045636,Mtus1,higher,1.55143024499455,0.0000000000000000000000000000000000000000000000000000358730199391527,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000031595,Pdgfrl,higher,1.75106022174939,0.000000000000000000000000000000000000000000000161370865224805,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000034614,Pik3ip1,higher,1.66673710598553,0.00000000000000000000000000000000238498981755608,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000038738,Shank1,higher,1.25413278431233,0.000429536003323085,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000005360,Slc1a3,higher,3.56875865883975,0.00000000000000000000000367277608285341,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000029999,Tgfa,lower,-1.10216537926759,0.00210884350910769,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET193,1.56_678.4726m/z,678.4726193,1.555966667,"","","","",higher,1.6296124940155,0.0203715684285788,ENSMUSG00000045288,Ush1g,higher,2.77157430169222,0.0000000000000000000000106658558162284,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.880952380952381,0.946124746911475,0.880952380952381,TRUE
MET353,2.13_385.2743m/z,385.2743277,2.12665,"","","","",higher,1.88716781372936,0.0000220060200157857,ENSMUSG00000111556,Gm19299,higher,1.46730656112701,0.00000466207466621991,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000044017,Adgrd1,lower,-2.59584594282009,0.0000000000000000117882324518602,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000037010,Apln,higher,1.48866642622165,0.000000000000000000000554441364899322,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000075225,Ccdc162,lower,-1.85628635238979,0.0000000000000000135720717341534,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000026251,Chrnd,lower,-1.77208445705008,0.0000000000000000000000000000000000000980316496442882,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000086741,Gm15816,lower,-1.48414750907871,0.00000618977669131157,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000097248,Gm2694,higher,1.59175418100931,0.00000000000000000000000614104564001348,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.946124746911475,-0.874267171196679,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000000031,H19,lower,-1.95990393180489,0.00000000000000000000000000000000000000000000191033694616125,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000026185,Igfbp5,lower,-1.42083232551627,0.00000000000000000000000000000000000000000000000000000000000000139346603211572,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000069874,Irgm2,lower,-1.29025637736837,0.0000000127081275881119,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000019899,Lama2,lower,-1.33083627556728,0.00000000000000000000000000000000000000000000135139010665196,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000024481,Lvrn,lower,-1.04915714471942,0.000000000000000000747014324768917,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000031214,Ophn1,lower,-1.07744422047313,0.0000000000000000000000000230888585633081,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000023224,Serping1,lower,-3.34135081144245,0.0000000000000000000114366365181233,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000006386,Tek,lower,-1.86956993884759,0.000000000318917968789557,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET368,2.25_752.5228m/z,752.5228166,2.254233333,PC007,[PC 32:2] 16:1 (?9-Cis) PC,M+Na,C40H76NO8P,lower,-4.71543962201103,0.0000000000236152607834097,ENSMUSG00000041703,Zic5,higher,1.62464042470455,0.000000000000000773743040023936,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET488,2.67_716.5498m/z,716.5497941,2.669083333,"","","","",lower,-1.04982486748638,0.0000000000224268402790704,ENSMUSG00000045281,Gpr20,lower,-1.25545905690291,0.00000000186599932868868,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET489,2.67_775.5480m/z,775.54798,2.665066667,PG006,18:0-18:2 PG,M+H,C42H79O10P,lower,-1.25883224617473,0.0000000000224268402790704,ENSMUSG00000052374,Actn2,lower,-2.91948501862157,0.00000000000000796163346517854,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET489,2.67_775.5480m/z,775.54798,2.665066667,PG006,18:0-18:2 PG,M+H,C42H79O10P,lower,-1.25883224617473,0.0000000000224268402790704,ENSMUSG00000035277,Arx,lower,-1.08487239955028,0.000300296342560499,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET489,2.67_775.5480m/z,775.54798,2.665066667,PG006,18:0-18:2 PG,M+H,C42H79O10P,lower,-1.25883224617473,0.0000000000224268402790704,ENSMUSG00000029158,Yipf7,lower,-1.33241217562358,0.0000327319463215251,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET498,2.70_772.5847m/z,772.5846754,2.7012,"","","","",lower,-1.0041413428979,0.0000000120470042258991,ENSMUSG00000044647,Csrnp3,lower,-2.04539057010491,0.0000000203044769714347,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET502,2.72_767.5812n,768.5884502,2.7245,PC040,"[PCe 36:4] PC(16:0e/20:4(5Z,8Z,11Z,14Z))","M+H, M+Na",C44H82NO7P,higher,0.911436455358855,0.0000000000111021361415349,ENSMUSG00000057003,Myh4,lower,-1.83486049173135,0.00000000000000534584730578321,9,-0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,opposite passage direction,-0.97007727214974,-0.874267171196679,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000021388,Aspn,higher,2.20189768973324,0.000000000000000000000000209482994964844,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000113971,Gm2022,higher,1.66359131075827,0.0000000899794607156036,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000113201,Gm21936,higher,1.59657622485657,0.00000133335017177366,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000000594,Gm2a,higher,1.00191679494764,0.0000000000000000000000000000000000000786808762370907,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000090793,Gm6650,higher,1.50813636279668,0.0000000139437848653736,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000110597,Gm8798,higher,1.13907806954188,0.0000339041572906994,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000043004,Gng2,higher,1.01211302258148,0.0000000000000000000000000151450092223573,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000051497,Kcnj16,higher,2.54212871232435,0.00000000000000000000000000000457329163989919,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000031070,Mrgprf,higher,1.05401626302045,0.00000000000000000000000000000295980348778628,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.97007727214974,0.874267171196679,TRUE
MET503,2.73_339.2906m/z,339.2905782,2.732533333,"","","","",higher,2.1161835694328,0.00000580177795598712,ENSMUSG00000045657,Pcdhb10,higher,1.03533256091582,0.000219337680742663,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.976190476190476,0.874267171196679,TRUE
MET505,2.74_341.3055m/z,341.3054898,2.74055,"","","","",higher,4.40140779613043,0.000446211373761654,ENSMUSG00000031375,Bgn,higher,1.26327534228234,0.00000000000000000000000491329643343739,9,0.912141875543738,0.000606850679471502,0.0169865272721578,0.912141875543738,same passage direction,0.874267171196679,0.946124746911475,0.874267171196679,TRUE
