ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr,Early_D0,Early_D1,Early_D6,Middle_D0,Middle_D1,Middle_D6,Late_D0,Late_D1,Late_D6
ENSMUSG00000045871,Slitrk6,higher,3.07282659068773,0.0000000000000374660813729211,0.877772527294175,2.5198087127099,2.47994280072554,3.1731965505126,5.21333543886105,4.49769066425809,2.55266116722395,5.56689931457213,5.5063574796098
ENSMUSG00000028766,Alpl,higher,2.91796776012661,0.0000000000000378914571262867,0.873579204246554,0,1.90923069237281,0,1.08629181473826,3.78970350798703,1.39483589803802,3.61232188175752,6.31276095757354
ENSMUSG00000023571,C1qtnf12,higher,1.07157456628137,0.0000000000000382643792208512,5.12361585810095,5.39183705428051,5.19763020010502,6.26325360455857,6.18001345539957,5.62362002218539,6.37897576047439,6.5978765688219,6.40901814226601
ENSMUSG00000041132,N4bp2l1,higher,1.06641213240562,0.0000000000000387439281071245,4.34047869305274,4.88684121322667,5.95194536248628,4.47619087080563,5.68723138384526,6.84845134488341,4.04168408191874,5.78725806493639,6.87064106300212
ENSMUSG00000042529,Kcnj12,lower,-1.93470179861082,0.0000000000000391874316087208,4.18063494666265,4.33543161053582,6.82282780852123,3.51915028628716,2.25249819370321,5.98567168357149,2.74408421472682,2.03577274926197,4.77413536210391
ENSMUSG00000014030,Pax5,lower,-2.09910217394899,0.0000000000000400057343481427,4.43924701047989,7.06987931586069,5.99562744637209,2.77185636198141,5.55872984628669,5.41214365844368,1.25610315641244,3.37396775916816,2.83130666162945
ENSMUSG00000055027,Smyd1,lower,-1.83965682388408,0.0000000000000459901827532109,6.1135669036769,8.78445059779856,10.5251901367634,4.43804287725724,7.28444793644433,10.123825066136,3.63707629301788,5.66768853821625,9.40856319451194
ENSMUSG00000094707,A830019P07Rik,higher,1.15097189260486,0.0000000000000470780419626501,2.45990731075179,4.94651942244832,6.34722897716809,3.69637367215507,5.9762562168868,7.4244833291876,4.16069880857408,5.9905082254262,7.73242349221445
ENSMUSG00000109956,Gm45428,higher,1.46150949988052,0.0000000000000488427419675075,3.65009428558281,3.65508025905151,4.68624664626145,4.68574418726045,4.82154720106349,5.0474847259807,5.26010315944919,5.87296996174865,6.25070742663922
ENSMUSG00000040729,Cep126,lower,-1.5163103792284,0.0000000000000517404801816496,6.62830391562665,6.2617766865878,4.79172032485026,5.28166105697519,4.92923353997812,3.61096878576074,5.03232393134926,4.32222156866444,3.21044930727023
ENSMUSG00000055368,Slc6a2,higher,2.90464520694858,0.0000000000000537117086296982,0,3.3060572294642,6.13174978591188,1.14200606866424,6.01349248369307,8.88209112474661,1.22559320854959,5.82468616433134,9.82066012585549
ENSMUSG00000027335,Adra1d,higher,1.50706157769782,0.000000000000057211598691404,2.68831092317576,3.75755289710796,3.58256926451883,4.86070225305283,5.17001487405713,4.28861843444485,5.71608394627101,5.85736191312414,5.56573404435532
ENSMUSG00000079029,Gm5662,higher,2.30406919216196,0.0000000000000576099198060421,3.32403782778769,4.0202686629295,7.59898074220279,4.05994636940901,5.80576557180242,8.84177623041453,3.61147709762951,5.92151369520453,9.68294832789284
ENSMUSG00000049537,Tecrl,lower,-1.93783055930232,0.0000000000000578780998199664,2.18329521483707,4.43828968283439,7.08582771077925,0.345003647996327,3.08064905847196,6.10872914472627,1.28542718571347,2.60997703045052,5.01032705413781
ENSMUSG00000106296,4632404M16Rik,lower,-2.48219747320499,0.0000000000000705177818890644,0.870248545933631,4.07087574386707,7.03565996009328,1.32509639756365,1.82270993284744,6.24226559209197,0.331007350626202,1.35414352839,5.08767082649277
ENSMUSG00000022488,Nckap1l,lower,-1.7159139896673,0.0000000000000725374986785218,6.02414859038365,5.8582138714667,5.8935685736282,4.35351198135118,4.75174181886697,5.62519650278575,2.367728168154,2.37147566299244,4.76576668124434
ENSMUSG00000075324,Fign,lower,-2.03054678521701,0.0000000000000748486747775016,5.88560975248521,5.7216712946947,4.8208487497704,4.38133654758982,4.31389830734711,4.13894373464525,2.39091109996518,2.52150773701085,1.53653808569719
ENSMUSG00000025165,Sectm1a,higher,2.51827575820847,0.0000000000000786166818213711,0,0.620422884756135,3.61616444109764,0.30959296659315,2.18422503063065,6.18094096853763,0.331007350626202,1.58795043856064,7.19616679107057
ENSMUSG00000042429,Adora1,lower,-2.05303761126514,0.0000000000000821261606145559,0,2.84224028313053,7.91864597532011,0,1.15817427106705,7.38124198477506,0,1.12080903540024,6.04669177260434
ENSMUSG00000022055,Nefl,lower,-2.53982486046773,0.0000000000000836121130487344,12.0397186039453,10.8246365757126,5.64620587271026,10.1964979134362,9.23038335771679,3.93477290838698,8.64139199583057,8.40423756889259,1.09413876799339
ENSMUSG00000020890,Gucy2e,higher,2.69958252516999,0.0000000000000851521593435808,0.342796255440609,0,0.629979653515328,1.0040877149446,1.15553652425018,2.75101487643812,3.31902037941835,3.74666313534098,4.85781269451742
ENSMUSG00000033044,Dhrs7c,lower,-2.77732351437321,0.0000000000000977614023052281,0.675478328569768,1.90210356698579,6.48027190492898,0.54381915443491,0.825029920552109,5.24369362222917,0.331007350626202,0,3.69434363745722
ENSMUSG00000061462,Obscn,lower,-2.16454342248755,0.0000000000000995188623525047,2.14849792327193,6.0239117740049,11.6455469971241,1.04614532046373,3.79711711706983,11.3517223891017,0.708632123006183,2.81419623533718,10.4938621765952
ENSMUSG00000028354,Fmn2,higher,2.63606709094236,0.000000000000103962492453195,2.81904583529241,0.335109977929167,1.28088537800735,3.17562116291008,1.8142354031518,2.83438586791594,3.64655275983757,3.872093841556,4.6363652884557
ENSMUSG00000043760,Pkhd1,lower,-2.04007157339991,0.000000000000117305177876874,1.74128222638682,3.19472537073151,8.86189726649669,0,0.829770128910745,8.68070544938607,0.902841788900596,0.715283981127733,8.04964439416325
ENSMUSG00000021259,Cyp46a1,lower,-1.54145250556557,0.000000000000122405339377851,4.5236672215793,4.66073183510989,5.9672154459244,4.6154680553074,3.78285774902083,4.78547851396875,4.66520098543096,3.45254289798135,3.98831482884225
ENSMUSG00000032925,Itgbl1,higher,2.5122013514782,0.000000000000134832707481455,0.772933591534034,4.19054999949156,6.76805566546651,1.8651249955478,5.34203415660054,9.45067394347624,3.91912381706869,6.74114184901297,11.1029161029917
ENSMUSG00000035456,Prdm8,lower,-2.04988842005693,0.000000000000161286306585284,4.84376421821493,5.27947087312956,4.67580158876882,3.5762372830514,4.03254455670563,3.87464352014363,1.30156181928114,2.67619868693904,1.52583246794048
ENSMUSG00000085440,Sorbs2os,lower,-1.98911019306903,0.000000000000165664872886423,2.70257796530204,4.52928479003811,5.80494154850295,2.30462888775065,3.07252539099807,4.50166090507206,0.760210169192855,2.26051816580311,4.23297334929897
ENSMUSG00000030701,Plekhb1,lower,-1.70283797919288,0.000000000000187150882310389,5.55917523773921,7.49618407552706,6.48680507423941,4.8510725579685,6.09368317207752,5.51029866751078,4.16117796882574,5.04942009162301,4.37823586441221
ENSMUSG00000100987,Gm1627,higher,2.8762047937912,0.000000000000190950409943401,0,0.620422884756135,1.00739069871894,0,2.86424676670381,1.59968016439832,2.15994217162258,4.3864324089175,4.10728110799145
ENSMUSG00000031451,Gas6,higher,1.47545138941898,0.000000000000196759920408519,2.41092364653564,3.71668042161871,5.07959117717518,3.78644198210837,4.74463058071028,6.9479330908201,4.49098185497342,4.96559047571738,7.00567059449058
ENSMUSG00000031758,Cdyl2,lower,-2.45263555020134,0.00000000000021199805863533,5.05307264507205,5.10289786776578,6.13350173672402,3.50014661199635,3.88947486531333,5.20951708587673,0.917521076203759,1.45949592665986,3.33575210943098
ENSMUSG00000048387,Osr1,higher,1.01830221192669,0.000000000000218020145199335,4.29291772564037,4.92217936302213,6.16256496003852,5.79857215235505,6.21737464100326,6.74324753501628,6.00470874038055,6.17285176608813,6.99386988254144
ENSMUSG00000096001,2610528A11Rik,higher,2.61950116352889,0.000000000000220040487441539,1.12171067109434,2.21785875862279,0.522860576579303,4.23303969935973,4.22634788127041,1.28054333875335,5.08353743006542,5.78093916554693,3.36235047039057
ENSMUSG00000026228,Htr2b,higher,1.10322839055804,0.00000000000022079997643762,4.33410607634515,4.13581230593773,8.39838463505272,4.64053204790023,5.49817441539348,8.90305734598598,4.27582306609495,5.54720657123072,8.97254263589347
ENSMUSG00000037999,Arap2,higher,1.0525525303938,0.000000000000228678213704686,4.21631577983435,5.11962048550435,5.24090336619359,6.18229155299837,6.55885926183182,6.14312244095774,5.44975822781996,6.02659659525552,6.02716945709621
ENSMUSG00000006362,Cbfa2t3,lower,-2.55318876560716,0.000000000000237145205880636,1.11572984697464,5.71150623477374,8.56537775580344,0.659084066948268,3.63576374793504,7.93765199097072,0,1.36911593513412,6.69988630121375
